patient,drug,dose,plate,half,n_rows,frac_untestable
ACH-000496,Ropivacaine (hydrochloride monohydrate),5.0,14,0,62710,0.5974485727954074
ACH-000496,Ropivacaine (hydrochloride monohydrate),5.0,6,1,62710,0.5584276829851699
ACH-000496,Rosiglitazone,0.05,7,0,62710,0.601020570881837
ACH-000496,Rosiglitazone,0.5,8,0,62710,0.548843884547919
ACH-000496,Rosiglitazone,5.0,9,0,62710,0.5974007335353213
ACH-000496,Roxadustat,0.05,7,0,62710,0.617269972891086
ACH-000496,Roxadustat,0.5,8,0,62710,0.5532291500558125
ACH-000496,Roxadustat,5.0,9,0,62710,0.5933503428480306
ACH-000496,Rucaparib (phosphate),0.05,7,0,62710,0.5990432147982778
ACH-000496,Rucaparib (phosphate),0.5,8,0,62710,0.5476797958858236
ACH-000496,Rucaparib (phosphate),5.0,9,0,62710,0.5654600542178281
ACH-000496,Rutin (trihydrate),0.05,7,0,62710,0.5909264870036677
ACH-000496,Rutin (trihydrate),0.5,8,0,62710,0.5474724924254505
ACH-000496,Rutin (trihydrate),5.0,9,0,62710,0.5920586828257056
ACH-000496,S-Adenosyl-L-methionine (disulfate tosylate),0.05,4,0,62710,0.5835751873704353
ACH-000496,S-Adenosyl-L-methionine (disulfate tosylate),0.5,5,0,62710,0.5747887099346197
ACH-000496,S-Adenosyl-L-methionine (disulfate tosylate),5.0,14,0,62710,0.5868760963163769
ACH-000496,S-Adenosyl-L-methionine (disulfate tosylate),5.0,6,1,62710,0.5557486844203476
ACH-000496,SBI-0640756,0.05,1,0,62710,0.5622548237920587
ACH-000496,SBI-0640756,0.5,2,0,62710,0.557231701483017
ACH-000496,SBI-0640756,5.0,3,0,62710,0.6469462605645032
ACH-000496,Sacubitril/Valsartan,0.05,7,0,62710,0.5974645192154361
ACH-000496,Sacubitril/Valsartan,0.5,8,0,62710,0.535337266783607
ACH-000496,Sacubitril/Valsartan,5.0,9,0,62710,0.5765109232977197
ACH-000496,Salicylic acid,0.05,4,0,62710,0.5729708180513474
ACH-000496,Salicylic acid,0.5,5,0,62710,0.5652846435975124
ACH-000496,Salicylic acid,5.0,14,0,62710,0.5770371551586668
ACH-000496,Salicylic acid,5.0,6,1,62710,0.5704353372667836
ACH-000496,Sapanisertib,0.05,1,0,62710,0.5655557327380003
ACH-000496,Sapanisertib,0.5,2,0,62710,0.5439802264391644
ACH-000496,Sapanisertib,5.0,3,0,62710,0.5893637378408547
ACH-000496,Saquinavir,0.05,4,0,62710,0.5959974485727954
ACH-000496,Saquinavir,0.5,5,0,62710,0.5881518099186732
ACH-000496,Saquinavir,5.0,14,0,62710,0.610971136979748
ACH-000496,Saquinavir,5.0,6,1,62710,0.5690320523042577
ACH-000496,Selinexor ,0.05,4,0,62710,0.5637218944346994
ACH-000496,Selinexor ,0.5,5,0,62710,0.5743422101738159
ACH-000496,Selinexor ,5.0,14,0,62710,0.6200765428161378
ACH-000496,Selinexor ,5.0,6,1,62710,0.5423377451762079
ACH-000496,Sildenafil,0.05,7,0,62710,0.6011481422420667
ACH-000496,Sildenafil,0.5,8,0,62710,0.5484930633072875
ACH-000496,Sildenafil,5.0,9,0,62710,0.5626056450326902
ACH-000496,Silodosin,0.05,7,0,62710,0.6127252431829054
ACH-000496,Silodosin,0.5,8,0,62710,0.5540105246372189
ACH-000496,Silodosin,5.0,9,0,62710,0.6049274437888694
ACH-000496,Simotinib,0.05,7,0,62710,0.6184021687131239
ACH-000496,Simotinib,0.5,8,0,62710,0.559543932387179
ACH-000496,Simotinib,5.0,9,0,62710,0.607478870993462
ACH-000496,Sinomenine,0.05,4,0,62710,0.5858555254345399
ACH-000496,Sinomenine,0.5,5,0,62710,0.5702439802264392
ACH-000496,Sinomenine,5.0,14,0,62710,0.5955509488119917
ACH-000496,Sinomenine,5.0,6,1,62710,0.5550948811991708
ACH-000496,Sivelestat (sodium tetrahydrate),0.05,7,0,62710,0.5989953755381917
ACH-000496,Sivelestat (sodium tetrahydrate),0.5,8,0,62710,0.5553500239196301
ACH-000496,Sivelestat (sodium tetrahydrate),5.0,9,0,62710,0.5707223728273003
ACH-000496,Sodium Salicylate,0.05,4,0,62710,0.5744857279540743
ACH-000496,Sodium Salicylate,0.5,5,0,62710,0.576223887737203
ACH-000496,Sodium Salicylate,5.0,14,0,62710,0.5710413012278743
ACH-000496,Sodium Salicylate,5.0,6,1,62710,0.5586987721256578
ACH-000496,Sonidegib,0.05,1,0,62710,0.5968745016743741
ACH-000496,Sonidegib,0.05,13,1,62710,0.5546643278583958
ACH-000496,Sonidegib,0.5,2,0,62710,0.5523999362143199
ACH-000496,Sonidegib,5.0,3,0,62710,0.653898899697018
ACH-000496,Sulfatinib,0.05,7,0,62710,0.6133790464040823
ACH-000496,Sulfatinib,0.5,8,0,62710,0.5456864933822357
ACH-000496,Sulfatinib,5.0,9,0,62710,0.580848349545527
ACH-000496,Sulfisoxazole,0.05,4,0,62710,0.5794131717429437
ACH-000496,Sulfisoxazole,0.5,13,0,62710,0.5835592409504067
ACH-000496,Sulfisoxazole,0.5,5,1,62710,0.5730186573114335
ACH-000496,Sulfisoxazole,5.0,14,0,62710,0.5872109711369797
ACH-000496,Sulfisoxazole,5.0,6,1,62710,0.5570562908627014
ACH-000496,Sunitinib,0.05,10,0,62710,0.562286716632116
ACH-000496,Sunitinib,0.5,11,0,62710,0.5639291978950726
ACH-000496,Sunitinib,5.0,12,0,62710,0.5690320523042577
ACH-000496,TAK-733,0.05,1,0,62710,0.5665444107797799
ACH-000496,TAK-733,0.5,2,0,62710,0.5463243501833839
ACH-000496,TAK-733,5.0,3,0,62710,0.6424334236963801
ACH-000496,TAK-901,0.05,1,0,62710,0.5715994259288789
ACH-000496,TAK-901,0.5,2,0,62710,0.5490192951682348
ACH-000496,TAK-901,5.0,3,0,62710,0.6276670387498007
ACH-000496,Tadalafil,0.05,7,0,62710,0.6162653484292776
ACH-000496,Tadalafil,0.5,8,0,62710,0.545670546962207
ACH-000496,Tadalafil,5.0,9,0,62710,0.6020251953436454
ACH-000496,Talc,0.05,10,0,62710,0.5639451443151012
ACH-000496,Talc,0.5,11,0,62710,0.5675490352415883
ACH-000496,Talc,5.0,12,0,62710,0.5510604369319088
ACH-000496,Tazarotene,0.05,10,0,62710,0.5483176526869717
ACH-000496,Tazarotene,0.5,11,0,62710,0.5588741827459736
ACH-000496,Tazarotene,5.0,12,0,62710,0.535018338383033
ACH-000496,Temsirolimus,0.05,4,0,62710,0.5809280816456706
ACH-000496,Temsirolimus,0.5,5,0,62710,0.5892521129006538
ACH-000496,Temsirolimus,5.0,14,0,62710,0.5914527188646149
ACH-000496,Temsirolimus,5.0,6,1,62710,0.5606442353691596
ACH-000496,Temuterkib,0.05,1,0,62710,0.5690001594642002
ACH-000496,Temuterkib,0.5,2,0,62710,0.5442353691596237
ACH-000496,Temuterkib,5.0,3,0,62710,0.6135863498644555
ACH-000496,Terfenadine,0.05,4,0,62710,0.5797639929835752
ACH-000496,Terfenadine,0.5,13,0,62710,0.5941795566895232
ACH-000496,Terfenadine,0.5,5,1,62710,0.580529421144953
ACH-000496,Terfenadine,5.0,14,0,62710,0.5952639132514751
ACH-000496,Terfenadine,5.0,6,1,62710,0.5624780736724605
ACH-000496,Tetracycline (hydrochloride),0.05,7,0,62710,0.6069685855525434
ACH-000496,Tetracycline (hydrochloride),0.5,8,0,62710,0.5517142401530857
ACH-000496,Tetracycline (hydrochloride),5.0,9,0,62710,0.5732419071918354
ACH-000496,Thymol,0.05,4,0,62710,0.5928400574071121
ACH-000496,Thymol,0.5,5,0,62710,0.5897623983415723
ACH-000496,Thymol,5.0,14,0,62710,0.595535002391963
ACH-000496,Thymol,5.0,6,1,62710,0.566161696699091
ACH-000496,Thymopentin,0.05,7,0,62710,0.6041939084675491
ACH-000496,Thymopentin,0.5,8,0,62710,0.5470897783447616
ACH-000496,Thymopentin,5.0,9,0,62710,0.589730505501515
ACH-000496,Tirabrutinib,0.05,7,0,62710,0.589236166480625
ACH-000496,Tirabrutinib,0.5,8,0,62710,0.5358634986445543
ACH-000496,Tirabrutinib,5.0,9,0,62710,0.5730186573114335
ACH-000496,Tirabrutinib (hydrochloride),0.05,10,0,62710,0.5387976399298358
ACH-000496,Tirabrutinib (hydrochloride),0.5,11,0,62710,0.5478870993461967
ACH-000496,Tirabrutinib (hydrochloride),5.0,12,0,62710,0.5375697655876256
ACH-000496,Tofacitinib,0.05,4,0,62710,0.584021687131239
ACH-000496,Tofacitinib,0.5,5,0,62710,0.577132833678839
ACH-000496,Tofacitinib,5.0,14,0,62710,0.5944825386700686
ACH-000496,Tofacitinib,5.0,6,1,62710,0.557885504704194
ACH-000496,Tofacitinib (citrate),0.05,4,0,62710,0.5823473130282252
ACH-000496,Tofacitinib (citrate),0.5,5,0,62710,0.5809918673257853
ACH-000496,Tofacitinib (citrate),5.0,14,0,62710,0.5833359910700048
ACH-000496,Tofacitinib (citrate),5.0,6,1,62710,0.5623345558922022
ACH-000496,Tolcapone,0.05,4,0,62710,0.5772444586190401
ACH-000496,Tolcapone,0.5,5,0,62710,0.571168872588104
ACH-000496,Tolcapone,5.0,14,0,62710,0.5900015946420029
ACH-000496,Tolcapone,5.0,6,1,62710,0.5495455270291819
ACH-000496,Tolmetin,0.05,7,0,62710,0.5963004305533408
ACH-000496,Tolmetin,0.5,8,0,62710,0.5366767660660182
ACH-000496,Tolmetin,5.0,9,0,62710,0.5916281294849306
ACH-000496,Tomivosertib,0.05,1,0,62710,0.5761122627970021
ACH-000496,Tomivosertib,0.5,2,0,62710,0.5394354967309839
ACH-000496,Tomivosertib,5.0,3,0,62710,0.6332163929197895
ACH-000496,Topotecan (hydrochloride),0.05,13,0,62710,0.5670068569606124
ACH-000496,Topotecan (hydrochloride),0.05,7,1,62710,0.6229468984213045
ACH-000496,Topotecan (hydrochloride),0.5,13,0,62710,0.5583320044649976
ACH-000496,Topotecan (hydrochloride),0.5,8,1,62710,0.5415244777547441
ACH-000496,Topotecan (hydrochloride),5.0,13,0,62710,0.5710891404879604
ACH-000496,Topotecan (hydrochloride),5.0,9,1,62710,0.6034284803061712
ACH-000496,Torkinib,0.05,1,0,62710,0.5709615691277308
ACH-000496,Torkinib,0.5,2,0,62710,0.5308722691755701
ACH-000496,Torkinib,5.0,3,0,62710,0.6550948811991708
ACH-000496,Trametinib,0.05,1,0,62710,0.5818848668473927
ACH-000496,Trametinib,0.05,10,1,62710,0.562509966512518
ACH-000496,Trametinib,0.5,11,0,62710,0.5688406952639132
ACH-000496,Trametinib,0.5,2,1,62710,0.549274437888694
ACH-000496,Trametinib,5.0,12,0,62710,0.547281135385106
ACH-000496,Trametinib,5.0,3,1,62710,0.6377770690479987
ACH-000496,Trametinib (DMSO_TF solvate),0.05,7,0,62710,0.5896029341412853
ACH-000496,Trametinib (DMSO_TF solvate),0.5,8,0,62710,0.549593366289268
ACH-000496,Trametinib (DMSO_TF solvate),5.0,9,0,62710,0.5981502152766703
ACH-000496,Tranilast,0.05,7,0,62710,0.6062828894913092
ACH-000496,Tranilast,0.5,8,0,62710,0.5431191197576144
ACH-000496,Tranilast,5.0,9,0,62710,0.5764790304576622
ACH-000496,Triamcinolone,0.05,4,0,62710,0.5814543135066178
ACH-000496,Triamcinolone,0.5,5,0,62710,0.5780896188805613
ACH-000496,Triamcinolone,5.0,14,0,62710,0.5801945463243502
ACH-000496,Triamcinolone,5.0,6,1,62710,0.5604528783288152
ACH-000496,Triclosan,0.05,4,0,62710,0.5793015468027428
ACH-000496,Triclosan,0.5,5,0,62710,0.5754106203157391
ACH-000496,Triclosan,5.0,14,0,62710,0.5805772604050391
ACH-000496,Triclosan,5.0,6,1,62710,0.558475522245256
ACH-000496,Trifluridine,0.05,4,0,62710,0.582251634508053
ACH-000496,Trifluridine,0.5,5,0,62710,0.5814543135066178
ACH-000496,Trifluridine,5.0,14,0,62710,0.5961888056131398
ACH-000496,Trifluridine,5.0,6,1,62710,0.5623186094721735
ACH-000496,Trimetrexate,0.05,4,0,62710,0.5886939881996491
ACH-000496,Trimetrexate,0.5,5,0,62710,0.5802104927443789
ACH-000496,Trimetrexate,5.0,14,0,62710,0.593812789028863
ACH-000496,Trimetrexate,5.0,6,1,62710,0.5620315739116568
ACH-000496,Tubulin inhibitor 6,0.05,1,0,62710,0.5737202997926966
ACH-000496,Tubulin inhibitor 6,0.5,2,0,62710,0.5258810397065858
ACH-000496,Tubulin inhibitor 6,5.0,3,0,62710,0.6441715834795089
ACH-000496,Tucatinib,0.05,1,0,62710,0.57207781852974
ACH-000496,Tucatinib,0.5,2,0,62710,0.5360548556848987
ACH-000496,Tucatinib,5.0,3,0,62710,0.6153085632275554
ACH-000496,Tucidinostat,0.05,4,0,62710,0.5725083718705151
ACH-000496,Tucidinostat,0.5,5,0,62710,0.5741508531334716
ACH-000496,Tucidinostat,5.0,14,0,62710,0.5713442832084197
ACH-000496,Tucidinostat,5.0,6,1,62710,0.5482219741667995
ACH-000496,ULK-101,0.05,1,0,62710,0.5791580290224845
ACH-000496,ULK-101,0.5,2,0,62710,0.5501195981502153
ACH-000496,ULK-101,5.0,3,0,62710,0.6505182586509328
ACH-000496,Uridine,0.05,10,0,62710,0.5467708499441876
ACH-000496,Uridine,0.5,11,0,62710,0.546260564503269
ACH-000496,Uridine,5.0,12,0,62710,0.5227555413809599
ACH-000496,Valdecoxib,0.05,10,0,62710,0.5666400892999521
ACH-000496,Valdecoxib,0.5,11,0,62710,0.5716313187689364
ACH-000496,Valdecoxib,5.0,12,0,62710,0.5565300590017541
ACH-000496,Vandetanib,0.05,10,0,62710,0.5602774677084994
ACH-000496,Vandetanib,0.5,11,0,62710,0.5705469622069845
ACH-000496,Vandetanib,5.0,12,0,62710,0.5528464359751236
ACH-000496,Vemurafenib,0.05,1,0,62710,0.5637218944346994
ACH-000496,Vemurafenib,0.5,2,0,62710,0.5137936533248286
ACH-000496,Vemurafenib,5.0,3,0,62710,0.6128847073831925
ACH-000496,Verapamil,0.05,7,0,62710,0.6046085153882953
ACH-000496,Verapamil,0.5,8,0,62710,0.5515069366927124
ACH-000496,Verapamil,5.0,9,0,62710,0.5862860787753149
ACH-000496,Verteporfin,0.05,7,0,62710,0.6004624461808324
ACH-000496,Verteporfin,0.5,8,0,62710,0.5456546005421783
ACH-000496,Verteporfin,5.0,9,0,62710,0.5879445064583001
ACH-000496,Vilanterol,0.05,4,0,62710,0.5945782171902408
ACH-000496,Vilanterol,0.5,5,0,62710,0.5841970977515548
ACH-000496,Vilanterol,5.0,14,0,62710,0.5943230744697815
ACH-000496,Vilanterol,5.0,6,1,62710,0.563371073194068
ACH-000496,Vinblastine (sulfate),0.05,4,0,62710,0.5761919948971456
ACH-000496,Vinblastine (sulfate),0.5,5,0,62710,0.5826981342688566
ACH-000496,Vinblastine (sulfate),5.0,14,0,62710,0.587896667198214
ACH-000496,Vinblastine (sulfate),5.0,6,1,62710,0.562286716632116
ACH-000496,Vismodegib,0.05,10,0,62710,0.5587147185456864
ACH-000496,Vismodegib,0.5,11,0,62710,0.5674852495614735
ACH-000496,Vismodegib,5.0,12,0,62710,0.5516664008929996
ACH-000496,Vitamin K4,0.05,10,0,62710,0.5475681709456227
ACH-000496,Vitamin K4,0.5,11,0,62710,0.5577419869239356
ACH-000496,Vitamin K4,5.0,12,0,62710,0.5451762079413172
ACH-000496,Volasertib,0.05,1,0,62710,0.5675490352415883
ACH-000496,Volasertib,0.5,2,0,62710,0.5315420188167757
ACH-000496,Volasertib,5.0,3,0,62710,0.6475681709456227
ACH-000496,Voriconazole,0.05,10,0,62710,0.5554297560197735
ACH-000496,Voriconazole,0.5,11,0,62710,0.557502790623505
ACH-000496,Voriconazole,5.0,12,0,62710,0.5498006697496413
ACH-000496,Vortioxetine,0.05,10,0,62710,0.5565619518418116
ACH-000496,Vortioxetine,0.5,11,0,62710,0.5611385743900494
ACH-000496,Vortioxetine,5.0,12,0,62710,0.5667517142401531
ACH-000496,XRK3F2,0.05,1,0,62710,0.5769095837984373
ACH-000496,XRK3F2,0.5,2,0,62710,0.5559878807207782
ACH-000496,XRK3F2,5.0,3,0,62710,0.6244618083240313
ACH-000496,Zileuton,0.05,10,0,62710,0.5547121671184819
ACH-000496,Zileuton,0.5,11,0,62710,0.5534364535161856
ACH-000496,Zileuton,5.0,12,0,62710,0.5465954393238718
ACH-000496,c-Kit-IN-1,0.05,13,0,62710,0.5805134747249242
ACH-000496,c-Kit-IN-1,0.5,2,0,62710,0.526518896507734
ACH-000496,c-Kit-IN-1,5.0,3,0,62710,0.6453037793015468
ACH-000496,crizotinib,0.05,7,0,62710,0.6079732100143518
ACH-000496,crizotinib,0.5,8,0,62710,0.5420188167756339
ACH-000496,crizotinib,5.0,9,0,62710,0.5815180991867326
ACH-000496,olaparib,0.05,13,0,62710,0.5549673098389412
ACH-000496,olaparib,0.5,2,0,62710,0.5144315101259768
ACH-000496,olaparib,5.0,3,0,62710,0.6386700685696062
ACH-000496,palbociclib,0.05,1,0,62710,0.578536118641365
ACH-000496,palbociclib,0.5,2,0,62710,0.5335193749003349
ACH-000496,palbociclib,5.0,3,0,62710,0.6424812629564662
ACH-000496,venetoclax,0.05,1,0,62710,0.575043852655079
ACH-000496,venetoclax,0.5,2,0,62710,0.5311752511561154
ACH-000496,venetoclax,5.0,3,0,62710,0.6482857598469144
ACH-000496,vincristine,0.05,1,0,62710,0.5748524956147345
ACH-000496,vincristine,0.5,2,0,62710,0.5526869717748365
ACH-000496,vincristine,5.0,3,0,62710,0.6539148461170468
ACH-000496,γ-Oryzanol,0.05,10,0,62710,0.5483814383670866
ACH-000496,γ-Oryzanol,0.5,11,0,62710,0.5621431988518577
ACH-000496,γ-Oryzanol,5.0,12,0,62710,0.5499920267899856
ACH-000521,(R)-Verapamil (hydrochloride),0.05,4,0,62710,0.5102694944984851
ACH-000521,(R)-Verapamil (hydrochloride),0.5,5,0,62710,0.5101578695582841
ACH-000521,(R)-Verapamil (hydrochloride),5.0,14,0,62710,0.5140009567852017
ACH-000521,(R)-Verapamil (hydrochloride),5.0,6,1,62710,0.4878488279381279
ACH-000521,(S)-Crizotinib,0.05,7,0,62710,0.6102057088183703
ACH-000521,(S)-Crizotinib,0.5,8,0,62710,0.5685377132833679
ACH-000521,(S)-Crizotinib,5.0,9,0,62710,0.5882953276989316
ACH-000521,18β-Glycyrrhetinic acid,0.05,4,0,62710,0.5290862701323553
ACH-000521,18β-Glycyrrhetinic acid,0.5,5,0,62710,0.5147823313666082
ACH-000521,18β-Glycyrrhetinic acid,5.0,14,0,62710,0.5227395949609313
ACH-000521,18β-Glycyrrhetinic acid,5.0,6,1,62710,0.5022324988040185
ACH-000521,4EGI-1,0.05,1,0,62710,0.4977993940360389
ACH-000521,4EGI-1,0.5,2,0,62710,0.45979907510763834
ACH-000521,4EGI-1,5.0,3,0,62710,0.5713761760484771
ACH-000521,5-Azacytidine,0.05,10,0,62710,0.5427045128368682
ACH-000521,5-Azacytidine,0.5,11,0,62710,0.5579492903843087
ACH-000521,5-Azacytidine,5.0,12,0,62710,0.5688885345239993
ACH-000521,5-Fluorouracil,0.05,10,0,62710,0.545670546962207
ACH-000521,5-Fluorouracil,0.5,11,0,62710,0.5478711529261681
ACH-000521,5-Fluorouracil,5.0,12,0,62710,0.5528942752352097
ACH-000521,8-Hydroxyquinoline,0.05,4,0,62710,0.5176367405517461
ACH-000521,8-Hydroxyquinoline,0.5,5,0,62710,0.5055174613299315
ACH-000521,8-Hydroxyquinoline,5.0,14,0,62710,0.5220060596396109
ACH-000521,8-Hydroxyquinoline,5.0,6,1,62710,0.48091213522564186
ACH-000521,9-ING-41,0.05,1,0,62710,0.4883591133790464
ACH-000521,9-ING-41,0.5,2,0,62710,0.4818370275873067
ACH-000521,9-ING-41,5.0,3,0,62710,0.5323393398182108
ACH-000521,APTO-253,0.05,1,0,62710,0.4941476638494658
ACH-000521,APTO-253,0.5,2,0,62710,0.46112262797002074
ACH-000521,APTO-253,5.0,3,0,62710,0.5581406474246532
ACH-000521,AT7519,0.05,1,0,62710,0.4932387179078297
ACH-000521,AT7519,0.5,2,0,62710,0.46169669909105404
ACH-000521,AT7519,5.0,3,0,62710,0.5463562430234412
ACH-000521,AZD-7648,0.05,1,0,62710,0.4856801148142242
ACH-000521,AZD-7648,0.5,2,0,62710,0.4783447616010206
ACH-000521,AZD-7648,5.0,3,0,62710,0.5667995535002393
ACH-000521,AZD-8055,0.05,1,0,62710,0.48987402328177326
ACH-000521,AZD-8055,0.5,2,0,62710,0.46440759049593366
ACH-000521,AZD-8055,5.0,3,0,62710,0.5403603890926487
ACH-000521,AZD1390,0.05,1,0,62710,0.48904480944028067
ACH-000521,AZD1390,0.5,2,0,62710,0.4716313187689364
ACH-000521,AZD1390,5.0,3,0,62710,0.5666400892999521
ACH-000521,AZD2858,0.05,1,0,62710,0.49397225322915006
ACH-000521,AZD2858,0.5,2,0,62710,0.486014989634827
ACH-000521,AZD2858,5.0,3,0,62710,0.5772125657789826
ACH-000521,Abemaciclib,0.05,1,0,62710,0.5191994897145591
ACH-000521,Abemaciclib,0.05,13,1,62710,0.5686333918035401
ACH-000521,Abemaciclib,0.5,2,0,62710,0.4650613937171105
ACH-000521,Abemaciclib,5.0,3,0,62710,0.5456067612820922
ACH-000521,Abiraterone acetate,0.05,10,0,62710,0.5363737840854728
ACH-000521,Abiraterone acetate,0.5,11,0,62710,0.5417796204752033
ACH-000521,Abiraterone acetate,5.0,12,0,62710,0.5576941476638495
ACH-000521,Acetazolamide,0.05,10,0,62710,0.5438207622388773
ACH-000521,Acetazolamide,0.5,11,0,62710,0.552447775474406
ACH-000521,Acetazolamide,5.0,12,0,62710,0.5602615212884707
ACH-000521,Acetohexamide,0.05,4,0,62710,0.5202997926965396
ACH-000521,Acetohexamide,0.5,5,0,62710,0.5114016903205231
ACH-000521,Acetohexamide,5.0,14,0,62710,0.5118641365013554
ACH-000521,Acetohexamide,5.0,6,1,62710,0.49617285919311116
ACH-000521,Adagrasib,0.05,1,0,62710,0.49977675011959816
ACH-000521,Adagrasib,0.05,10,1,62710,0.54034444267262
ACH-000521,Adagrasib,0.05,11,0,62710,0.546850582044331
ACH-000521,Adagrasib,0.05,12,1,62710,0.5557008451602615
ACH-000521,Adagrasib,0.05,13,0,62710,0.5605645032690161
ACH-000521,Adagrasib,0.05,14,1,62710,0.5303141444745655
ACH-000521,Adagrasib,0.05,2,0,62710,0.45801307606442354
ACH-000521,Adagrasib,0.05,3,1,62710,0.5747887099346197
ACH-000521,Adagrasib,0.05,4,0,62710,0.5095359591771648
ACH-000521,Adagrasib,0.05,5,1,62710,0.5080051028544091
ACH-000521,Adagrasib,0.05,6,0,62710,0.4811991707861585
ACH-000521,Adagrasib,0.05,7,1,62710,0.5972891085951204
ACH-000521,Adagrasib,0.05,8,0,62710,0.5687609631637698
ACH-000521,Adagrasib,0.05,9,1,62710,0.5942273959496093
ACH-000521,Adagrasib,0.5,8,0,62710,0.5687928560038271
ACH-000521,Adagrasib,5.0,9,0,62710,0.572189443469941
ACH-000521,Adenine,0.05,4,0,62710,0.5121990113219582
ACH-000521,Adenine,0.5,5,0,62710,0.5106362621591453
ACH-000521,Adenine,5.0,14,0,62710,0.5311274118960293
ACH-000521,Adenine,5.0,6,1,62710,0.4740870674533567
ACH-000521,Adenosine,0.05,4,0,62710,0.5227077021208739
ACH-000521,Adenosine,0.5,5,0,62710,0.499569446659225
ACH-000521,Adenosine,5.0,14,0,62710,0.5125179397225323
ACH-000521,Adenosine,5.0,6,1,62710,0.4977037155158667
ACH-000521,Afatinib,0.05,1,0,62710,0.4999681071599426
ACH-000521,Afatinib,0.05,13,1,62710,0.5910859512039547
ACH-000521,Afatinib,0.05,7,0,62710,0.6267740392281933
ACH-000521,Afatinib,0.5,13,0,62710,0.5940200924892362
ACH-000521,Afatinib,0.5,2,1,62710,0.45440918513793654
ACH-000521,Afatinib,0.5,8,0,62710,0.55707223728273
ACH-000521,Afatinib,5.0,13,0,62710,0.5921384149258492
ACH-000521,Afatinib,5.0,3,1,62710,0.5144474565460054
ACH-000521,Afatinib,5.0,9,0,62710,0.5971774836549195
ACH-000521,Aliskiren,0.05,4,0,62710,0.5013076064423537
ACH-000521,Aliskiren,0.5,5,0,62710,0.5013235528623824
ACH-000521,Aliskiren,5.0,14,0,62710,0.5099186732578536
ACH-000521,Aliskiren,5.0,6,1,62710,0.4928081645670547
ACH-000521,Allantoin,0.05,4,0,62710,0.5288470738319248
ACH-000521,Allantoin,0.5,5,0,62710,0.5119279221814702
ACH-000521,Allantoin,5.0,14,0,62710,0.5243342369638017
ACH-000521,Allantoin,5.0,6,1,62710,0.4891404879604529
ACH-000521,Allopurinol,0.05,10,0,62710,0.5219422739594961
ACH-000521,Allopurinol,0.5,11,0,62710,0.5446659225003987
ACH-000521,Allopurinol,5.0,12,0,62710,0.5388295327698932
ACH-000521,Almonertinib (hydrochloride),0.05,4,0,62710,0.5261361824270451
ACH-000521,Almonertinib (hydrochloride),0.5,5,0,62710,0.5112900653803221
ACH-000521,Almonertinib (hydrochloride),5.0,14,0,62710,0.5284005740711211
ACH-000521,Almonertinib (hydrochloride),5.0,6,1,62710,0.4985807686174454
ACH-000521,Almonertinib (mesylate),0.05,13,0,62710,0.5934779142082602
ACH-000521,Almonertinib (mesylate),0.05,7,1,62710,0.6254664327858396
ACH-000521,Almonertinib (mesylate),0.5,13,0,62710,0.5736246212725243
ACH-000521,Almonertinib (mesylate),0.5,8,1,62710,0.5270770212087387
ACH-000521,Almonertinib (mesylate),5.0,13,0,62710,0.6163610269494498
ACH-000521,Almonertinib (mesylate),5.0,9,1,62710,0.5576303619837346
ACH-000521,Alpelisib,0.05,1,0,62710,0.5015468027427843
ACH-000521,Alpelisib,0.5,2,0,62710,0.46518896507734014
ACH-000521,Alpelisib,5.0,3,0,62710,0.5617764311911976
