gene,n_pairs,r
ENSG00000257438,457,-0.0232
RNF17,5507,-0.0232
ENSG00000222007,5837,-0.0232
LINC01794,451,-0.0232
ENSG00000276663,629,-0.0233
ENSG00000255539,280,-0.0233
ZNF385D-AS1,1668,-0.0233
ENSG00000285641,6723,-0.0233
GSC,1024,-0.0233
MLNR,256,-0.0233
PDCD1,377,-0.0234
GTF2IP8,456,-0.0234
ENSG00000214708,2255,-0.0234
ENSG00000289971,4654,-0.0234
ENSG00000283156,5855,-0.0234
ENSG00000275091,306,-0.0234
ENSG00000285347,556,-0.0234
ENSG00000289132,5351,-0.0234
WWC2-AS1,3556,-0.0234
ENSG00000260029,1751,-0.0235
ENSG00000226097,1483,-0.0235
LINC01935,697,-0.0235
ENSG00000234172,2636,-0.0235
ENSG00000259388,1949,-0.0235
GRIK3,4474,-0.0235
CACNA1S,2868,-0.0235
ENSG00000290937,3944,-0.0235
LINC01756,2248,-0.0235
ENSG00000275963,3806,-0.0235
ENSG00000256056,2411,-0.0235
VIPR1-AS1,4618,-0.0236
RPS24P13,617,-0.0236
ENSG00000228086,3948,-0.0236
WDR93,6531,-0.0236
ENSG00000286569,324,-0.0236
C6orf226,5980,-0.0236
STX17,7509,-0.0236
LINC02084,417,-0.0236
TACO1,7287,-0.0236
ORM1,1590,-0.0236
ENSG00000250202,627,-0.0236
ENSG00000260403,105,-0.0236
ENSG00000287990,811,-0.0237
ENSG00000288012,2547,-0.0237
THAP8,7150,-0.0237
ENSG00000235586,70,-0.0237
ST13P6,2054,-0.0237
MIR1302-9HG,138,-0.0237
ENSG00000263065,548,-0.0237
ENSG00000286129,7327,-0.0238
LINC00290,2923,-0.0238
SCAANT1,1511,-0.0238
LINC02758,850,-0.0238
ENSG00000236018,1267,-0.0238
VTI1A,7633,-0.0238
ARIH2OS,5384,-0.0238
CLRN3,5363,-0.0238
SYNE1-AS1,166,-0.0238
BRD7P3,456,-0.0238
ABCG5,3565,-0.0238
ENSG00000256972,2944,-0.0238
SLC16A6P1,1293,-0.0238
ENSG00000283877,3597,-0.0238
PPP1R12BP1,3497,-0.0239
ENSG00000283183,2594,-0.0239
ENSG00000289059,4105,-0.0239
ENSG00000262732,1793,-0.0239
LINC01832,700,-0.0239
ENSG00000198358,1303,-0.0239
SUPT20HL2,68,-0.0239
FER,7638,-0.0239
ENSG00000232286,37,-0.0239
MRM3,7275,-0.0239
PYY2-1,1402,-0.0239
RBMX2P1,2671,-0.024
LIVAR,2283,-0.024
SHISAL2B,1444,-0.024
ENSG00000288321,5530,-0.024
POU4F3,717,-0.024
CHRNG,2700,-0.024
XPNPEP3,7565,-0.024
RPL35AP26,29,-0.024
ENSG00000231781,356,-0.024
NSA2P1,881,-0.024
ENSG00000278399,2702,-0.024
EXOC5P1,3750,-0.024
PDE6A,5406,-0.024
ENSG00000229116,384,-0.0241
GAST,2377,-0.0241
PEDS1-UBE2V1,3944,-0.0241
ENSG00000259523,3028,-0.0241
ENSG00000265750,5030,-0.0241
ENSG00000260832,5098,-0.0241
TMEM221,4910,-0.0241
ENSG00000254609,99,-0.0241
ZNF32,7152,-0.0241
RPL6P24,1067,-0.0241
ENSG00000258745,2346,-0.0241
ENSG00000227303,4670,-0.0241
RPS26P43,1462,-0.0242
LINC01347-1,6347,-0.0242
BNIP3P11,5795,-0.0242
GRM8-AS1,935,-0.0242
OR14A16,104,-0.0242
ENSG00000277971,2302,-0.0242
PTMAP8,2261,-0.0242
ENSG00000288783,367,-0.0243
ENSG00000253362,35,-0.0243
ENSG00000287159,2891,-0.0243
ENSG00000285717,828,-0.0243
ENSG00000254261,5458,-0.0243
ENSG00000274340,2052,-0.0243
SRP14P2,2236,-0.0243
ATXN2-AS,1809,-0.0243
ASB11,4019,-0.0243
MTND6P21,1753,-0.0244
ENSG00000232682,3759,-0.0244
TPM3P1,1281,-0.0244
ENSG00000279900,3366,-0.0244
POLR2J4,7548,-0.0244
BOD1L2,94,-0.0244
ENSG00000268536,2261,-0.0244
PCP4L1,4413,-0.0244
ENSG00000284391,3400,-0.0244
ENSG00000275582,5019,-0.0244
CREB3L2-AS1,1633,-0.0244
ENSG00000287756,450,-0.0244
FAM95A,5029,-0.0244
IL10RA,3947,-0.0244
LINC02299,1775,-0.0245
ENSG00000283072,3091,-0.0245
ENSG00000279956,3430,-0.0245
LINC00526,4709,-0.0245
LINC02295,403,-0.0245
ENSG00000230912,2357,-0.0245
SNX18P26,130,-0.0245
WASH2P,6852,-0.0245
ENSG00000236299,208,-0.0245
SDHC,7452,-0.0245
PRDM13,703,-0.0245
ENSG00000257740,1611,-0.0246
ENSG00000231990,383,-0.0246
TMIGD1,1511,-0.0246
RPS2P32,452,-0.0246
ENSG00000260995,4026,-0.0246
LINC01502,391,-0.0246
RPSAP24,41,-0.0246
JADE3,7485,-0.0247
SAGE1,3604,-0.0247
ENSG00000272817,239,-0.0247
AGGF1P2,2286,-0.0247
ENSG00000238171,5159,-0.0247
ENSG00000204117,379,-0.0247
LINC02012,658,-0.0247
ENSG00000232896,267,-0.0248
SERTAD4-AS1,4420,-0.0248
ENSG00000280414,500,-0.0248
LINC02900,312,-0.0248
ENSG00000285709,699,-0.0248
ENSG00000272682,1505,-0.0248
ENSG00000261095,1360,-0.0248
ENSG00000236347,1577,-0.0249
CCDC74A,5621,-0.0249
IGSF22,2360,-0.0249
ENSG00000276101,2547,-0.0249
HTR3E-AS1,1090,-0.0249
ENSG00000258249,92,-0.0249
LINC00703,684,-0.0249
CALR4P,3237,-0.0249
ENSG00000289532,3800,-0.0249
ENSG00000286078,6130,-0.0249
YIPF6,7552,-0.0249
ITIH1,340,-0.0249
Metazoa_SRP-51,3090,-0.0249
ENSG00000224194,711,-0.0249
CSPG4P11,266,-0.025
ENSG00000231901,1044,-0.025
ENSG00000255487,3648,-0.025
ENSG00000249379,4052,-0.025
ENSG00000286680,3660,-0.025
TRIM60,1929,-0.025
ENSG00000283517,3299,-0.025
ENSG00000260253,1597,-0.025
RNU6-1141P,35,-0.0251
SEMA3G,4791,-0.0251
LINC01396,2389,-0.0251
ENSG00000275778,838,-0.0251
HSD3BP3,311,-0.0251
ENSG00000286792,4740,-0.0251
ENSG00000285633,2850,-0.0251
HNRNPKP1,733,-0.0251
ENSG00000263585,3730,-0.0251
ENSG00000248605,4474,-0.0251
ENSG00000233581,5363,-0.0252
PHKA1P1,1381,-0.0252
KLB,4877,-0.0252
SHMT1P1,47,-0.0252
LPCAT2BP,38,-0.0252
ENSG00000287169,1337,-0.0252
ENSG00000229312,2279,-0.0252
ENSG00000287595,989,-0.0252
LINC00587,4433,-0.0252
C1GALT1P2,1000,-0.0252
MT-TS2,2668,-0.0253
STYXL2,3966,-0.0253
ENSG00000228216,1567,-0.0253
LINC02501,861,-0.0253
ENSG00000275185,4090,-0.0253
ENSG00000225170,1151,-0.0254
DNAJA4,6913,-0.0254
ENSG00000289904,3951,-0.0254
CKLF-CMTM1,1243,-0.0254
ENSG00000287776,1781,-0.0254
ENSG00000230728,510,-0.0254
ENSG00000253562,678,-0.0254
ENSG00000224000,251,-0.0254
MYADML,2994,-0.0254
YWHAEP1,1591,-0.0254
ENSG00000285643,50,-0.0255
IDI2,5697,-0.0255
ENSG00000228368,3497,-0.0255
ZNF667-AS1,5007,-0.0255
NEUROD2,695,-0.0255
ENSG00000266560,2981,-0.0255
PORCN-DT,4377,-0.0255
CELF3,997,-0.0255
ANKRD60,2404,-0.0255
ENSG00000285673,3619,-0.0255
ENSG00000279672,1768,-0.0255
ENSG00000279805,649,-0.0255
ENSG00000261729,1908,-0.0255
SNX11,7374,-0.0255
LINC01610,5739,-0.0255
HOXB-AS2,1233,-0.0255
KDM5A,7625,-0.0256
ENSG00000230926,65,-0.0256
ENSG00000225002,248,-0.0256
LINC01551,4733,-0.0256
LDHBP3,286,-0.0256
LINC02479,1045,-0.0256
TNIK,7615,-0.0256
NRSN1,2073,-0.0256
SLC22A6,3690,-0.0256
MTDHP1,1356,-0.0256
GNB1-DT,1957,-0.0256
ENSG00000273254,3056,-0.0256
ENSG00000289428,2590,-0.0256
LINC02175,6857,-0.0257
ENSG00000255672,3083,-0.0257
RBP4,4279,-0.0257
RPS12P20,50,-0.0257
OTP,1083,-0.0258
ENSG00000268119,6054,-0.0258
MTX1P1,1516,-0.0258
ENSG00000249028,3420,-0.0258
ENSG00000235350,3009,-0.0258
ENSG00000287536,31,-0.0258
ENSG00000237429,2565,-0.0258
ENSG00000228120,178,-0.0258
RPL7P59,35,-0.0258
DCLRE1CP1,609,-0.0258
DCTN6,7401,-0.0258
ENSG00000279561,1897,-0.0258
ENSG00000225230,3005,-0.0258
ENSG00000289280,3713,-0.0259
ADCK2,7272,-0.0259
KHSRPP1,245,-0.0259
ENSG00000283446,614,-0.0259
ENSG00000260635,3627,-0.0259
ENSG00000272829,2542,-0.0259
ENSG00000257964,324,-0.0259
ENSG00000265474,2883,-0.0259
RNU6-83P,24,-0.0259
SP3P,377,-0.0259
NPPB,2856,-0.0259
RBBP4P5,832,-0.0259
Y_RNA-7,36,-0.026
ENSG00000186244,1550,-0.026
LARGE-AS1,4699,-0.026
TMEM151A,3798,-0.026
CPHXL,1766,-0.026
SETD4-AS1,1176,-0.026
TBL1XR1-AS1,6241,-0.026
ENSG00000229229,1864,-0.0261
SPACA3,1209,-0.0261
VPS53,7631,-0.0261
SMN1,7271,-0.0261
ENSG00000259773,2441,-0.0261
LINC01919,2596,-0.0261
ENSG00000259221,621,-0.0261
ENSG00000273901,411,-0.0262
TRIM50,3163,-0.0262
GNB1,7639,-0.0262
ENSG00000226782,2289,-0.0262
ENSG00000238178,5591,-0.0262
DNM1P51,1193,-0.0262
TAF2,7613,-0.0262
SLC6A11,5271,-0.0262
ENSG00000258090,582,-0.0262
SLC4A1APP2,232,-0.0262
HIBADH,7629,-0.0263
ENSG00000287710,3846,-0.0263
CFAP44-AS1,6401,-0.0263
RALBP1P1,2044,-0.0263
ENSG00000286224,3716,-0.0263
LINC02181,385,-0.0263
DIPK1C,1519,-0.0263
PSMC2P1,1100,-0.0263
ENSG00000265401,4586,-0.0264
ENSG00000285968,3262,-0.0264
MOGAT1,4342,-0.0264
ENSG00000259881,548,-0.0264
ENSG00000261714,2119,-0.0264
ENSG00000219492,157,-0.0264
ENSG00000287617,680,-0.0264
SMIM27,7001,-0.0264
RPL17P34,4595,-0.0265
ENSG00000280399,3048,-0.0265
ENSG00000250098,2540,-0.0265
VSTM2B-DT,3228,-0.0265
DGKH,7636,-0.0265
ENSG00000287857,1242,-0.0265
GRM6,405,-0.0265
ENSG00000289374,432,-0.0265
ENSG00000241269,853,-0.0265
GOSR2-DT,4029,-0.0265
MS4A6E,2853,-0.0265
TYW1,7562,-0.0265
DAP3P2,1704,-0.0266
RPS27AP5,3639,-0.0266
ENSG00000288737,2572,-0.0266
CCL3-AS1,834,-0.0266
MARK2P8,393,-0.0266
ABCC5-AS1,2626,-0.0266
ENSG00000288878,2035,-0.0266
NUP93-DT,4949,-0.0267
ENSG00000238358,1431,-0.0267
ENSG00000272010,4017,-0.0267
OTUD4P1,2635,-0.0267
CCDC144NL,1483,-0.0267
ENSG00000287397,518,-0.0267
PITPNA-AS1,6891,-0.0267
LINC02584,192,-0.0267
LINC01603,2155,-0.0267
LINC01485,1655,-0.0267
GRAMD4P2,611,-0.0267
PRH1,7586,-0.0267
ENSG00000229257,3595,-0.0267
SNX5,7555,-0.0268
RARRES2P10,34,-0.0268
ENSG00000259447,1517,-0.0268
ENSG00000289809,6975,-0.0268
LINC03011,6549,-0.0268
ENSG00000272844,3779,-0.0268
CHMP3,7611,-0.0268
ARL6IP1P3,515,-0.0268
ENSG00000249198,135,-0.0269
ADGRL3-AS1,6865,-0.0269
RPL21P88,423,-0.0269
NLRP9P1,26,-0.0269
ENSG00000237377,461,-0.0269
ENSG00000257878,5732,-0.0269
ENSG00000266379,169,-0.0269
CTAG2,886,-0.0269
TAAR1,1369,-0.0269
CHN2-AS1,3178,-0.0269
HOXA5,6877,-0.027
ENSG00000235981,1504,-0.027
LINC01877,4332,-0.027
ENSG00000259076,4344,-0.027
AMIGO3,2731,-0.027
ENSG00000248928,58,-0.027
ZNF287,6553,-0.027
ENSG00000276250,1790,-0.0271
LYRM9,7107,-0.0271
ENSG00000280169,3960,-0.0271
ENSG00000249955,1524,-0.0271
DHX15,7616,-0.0271
CNN2P4,22,-0.0271
ENSG00000217139,411,-0.0271
ENSG00000265717,783,-0.0271
ENSG00000261762,743,-0.0271
PRMT5-AS1,5468,-0.0271
VGLL1,1365,-0.0271
CPHXL2,4260,-0.0271
ENSG00000284699,2308,-0.0272
KHDC1L,531,-0.0272
ENSG00000253108,5213,-0.0272
ENSG00000252800,45,-0.0272
LINC02790,1079,-0.0272
LINC02773,1001,-0.0272
PANX3,571,-0.0272
PRF1,1774,-0.0272
ENSG00000272755,1694,-0.0272
ENSG00000230258,6031,-0.0272
HSPE1P8,123,-0.0272
ENSG00000289866,1879,-0.0272
SMURF1,7636,-0.0273
ENSG00000265179,510,-0.0273
ENSG00000264772,2689,-0.0273
ENSG00000272277,2813,-0.0273
CNFN,4964,-0.0273
RGPD6,3298,-0.0273
RPS6P4,226,-0.0273
ENSG00000264622,1314,-0.0274
INSL3,2930,-0.0274
HMX3,2103,-0.0274
ENSG00000149656,3768,-0.0274
ODF3L1,855,-0.0274
Metazoa_SRP-41,3931,-0.0274
ENSG00000255565,2779,-0.0275
LRRC10B,1188,-0.0275
ENSG00000269177,556,-0.0275
SMKR1,5973,-0.0275
ENSG00000289065,4057,-0.0275
GPKOW,7337,-0.0275
XCR1,1897,-0.0275
ENSG00000284380,55,-0.0275
GOLM2P1,2340,-0.0275
OR2A12,327,-0.0275
KRT83,803,-0.0275
LASP1,7625,-0.0276
RCC2-AS1,1015,-0.0276
PAX2,6714,-0.0276
LINC01173,2543,-0.0276
RPL36AP54,2859,-0.0276
LRRC3-DT,1398,-0.0276
C18orf25,7551,-0.0276
ENSG00000203469,2824,-0.0277
ENSG00000266767,2785,-0.0277
ENSG00000271185,364,-0.0277
ENSG00000287141,547,-0.0277
RPL7P28,515,-0.0277
KDM3B,7591,-0.0277
ATP1A4,2413,-0.0277
GOT2P3,637,-0.0277
ENSG00000224375,2439,-0.0277
BSPH1,1612,-0.0277
ENSG00000272360,468,-0.0277
LINC00844,2256,-0.0277
ENSG00000272426,943,-0.0277
CRYBA1,3376,-0.0278
ENSG00000228665,501,-0.0278
ENSG00000289599,206,-0.0278
ENSG00000260947,1563,-0.0278
ENSG00000263847,6912,-0.0278
RAD51AP1P1,1003,-0.0278
ENSG00000266460,102,-0.0278
ENSG00000279297,239,-0.0278
ENSG00000273375,1424,-0.0278
ENSG00000260634,89,-0.0278
RPS24P16,1099,-0.0278
ENSG00000227914,2993,-0.0278
ATP5F1AP2,122,-0.0278
ENSG00000261367,1484,-0.0278
ENSG00000277544,1144,-0.0278
UHRF2P1,1434,-0.0279
PIK3C2A,7641,-0.0279
ENSG00000287012,3676,-0.0279
ENSG00000279341,281,-0.0279
TRIM7-AS2,7189,-0.0279
CCR9,4410,-0.0279
WNT10A,5216,-0.0279
ENSG00000288177,1613,-0.0279
TSKU-AS1,4935,-0.0279
LINC02485,1787,-0.0279
SPANXD,823,-0.028
TMEM260,7568,-0.028
ENSG00000289141,1755,-0.028
ENSG00000288858,1016,-0.028
DNAJB6P2,1555,-0.028
RPL23AP42,5278,-0.028
ENSG00000286894,635,-0.028
GOLGA6L3,3550,-0.028
TXNDC8,3495,-0.0281
ENSG00000279699,2331,-0.0281
TRIM51,271,-0.0281
TUBBP9,1893,-0.0281
ENSG00000261012,166,-0.0281
ENSG00000229672,4432,-0.0281
SND1,7641,-0.0281
FAM238A-1,321,-0.0281
SENP6,7640,-0.0282
ENSG00000215156,721,-0.0282
LINC01428,3201,-0.0282
LINC01572,7622,-0.0282
PDE9A-AS1,918,-0.0282
ENSG00000244260,145,-0.0282
UOX,3135,-0.0282
ENSG00000279465,489,-0.0282
DNAJB14,7593,-0.0282
ENSG00000289615,277,-0.0282
ENSG00000289341,4258,-0.0282
ENSG00000286725,42,-0.0283
ENSG00000249930,230,-0.0283
ST7L,7446,-0.0283
ENSG00000290592,165,-0.0283
OSBPL9P1,86,-0.0283
H2BP9,27,-0.0283
TSGA13,1715,-0.0284
ENSG00000288918,208,-0.0284
ACE2-DT,466,-0.0284
ENSG00000271755,3689,-0.0284
ENSG00000253585,1523,-0.0284
CADM2-AS2,942,-0.0284
HYAL4,2476,-0.0284
ENSG00000272741,3690,-0.0284
LINC02570,917,-0.0284
SULT1C3,2233,-0.0284
BRWD1-AS1,5557,-0.0285
RWDD4P2,2276,-0.0285
RNU105C,59,-0.0285
ENSG00000271379,596,-0.0285
CYP3A43,4883,-0.0285
STRCP1,5945,-0.0285
ADH5P4,1056,-0.0285
ENSG00000239480,5776,-0.0285
ENSG00000216307,151,-0.0286
MAPK6P1,212,-0.0286
ENSG00000251532,4416,-0.0286
WNK1,7638,-0.0286
ENSG00000289414,132,-0.0286
LINC00906,1403,-0.0286
TMA16P2,495,-0.0286
PMS2P5,3729,-0.0286
ENSG00000224628,211,-0.0286
LINC02489,1177,-0.0287
EEF1A1P22,4763,-0.0287
ENSG00000228829,172,-0.0287
ENSG00000276278,4210,-0.0287
ENSG00000251523,4003,-0.0287
LINC00387,3057,-0.0287
ENSG00000288986,331,-0.0287
ENSG00000290695,524,-0.0287
PMS2P1,7094,-0.0287
ENSG00000289447,2355,-0.0288
ENSG00000261832,4492,-0.0288
ENSG00000249094,720,-0.0288
ANKRD62P1-PARP4P3,1067,-0.0288
ENSG00000260179,1825,-0.0288
ENSG00000226239,4446,-0.0288
ENSG00000288035,4731,-0.0288
CDC42P6,2000,-0.0288
LINC02359,1593,-0.0288
KLHL33,1001,-0.0288
GAD2,2841,-0.0288
ENSG00000272425,623,-0.0289
ARHGAP5,7639,-0.0289
RN7SKP106,545,-0.0289
ENSG00000250735,1787,-0.0289
GOLGA8O,997,-0.0289
ENSG00000275348,1993,-0.0289
ENSG00000260011,4961,-0.0289
ENSG00000254741,2309,-0.0289
SYNM-AS2,3822,-0.0289
RPS19P1,178,-0.0289
MIR4290HG,436,-0.0289
CCDC15-DT,5844,-0.029
LINC01614,264,-0.029
CSMD2-AS1,599,-0.029
PCBP3-AS1,1025,-0.029
ENSG00000259162,342,-0.029
RPL4P3,3223,-0.029
ENSG00000235772,814,-0.029
MUPP,1057,-0.0291
ARPIN-AP3S2,1682,-0.0291
SENP2,7566,-0.0291
NAALADL2-AS3,2178,-0.0292
LINC02149,3369,-0.0292
FAM91A2P,837,-0.0292
ENSG00000231143,398,-0.0292
ENSG00000265671,816,-0.0292
ENSG00000263171,4615,-0.0292
MIR4458HG,7046,-0.0292
ENSG00000250659,3342,-0.0292
MIR4453HG,6847,-0.0292
SLC25A5-AS1,3520,-0.0292
DTNB-AS1,2784,-0.0292
ENSG00000273464,1077,-0.0292
GDF7,2505,-0.0293
ENSG00000248484,495,-0.0293
RGPD5,2659,-0.0293
CAMK2N2,5511,-0.0293
SYNJ2,7596,-0.0293
PIP5K1A,7617,-0.0293
ENSG00000283629,2120,-0.0293
POMC,432,-0.0293
HCRT,1060,-0.0293
ENSG00000238140,585,-0.0294
ZNF649-AS1,2740,-0.0294
PACSIN2,7635,-0.0294
DYM,7626,-0.0294
ENSG00000248268,2621,-0.0294
ENSG00000275516,170,-0.0294
UPF3AP1,686,-0.0294
ENSG00000237301,3682,-0.0294
DMRTC2,281,-0.0294
ENSG00000286126,126,-0.0294
ENSG00000253976,434,-0.0294
ENSG00000234686,259,-0.0294
XPOTP1,3075,-0.0294
NAV2-AS2,4120,-0.0295
FKBP4P1,290,-0.0295
ENSG00000267239,247,-0.0295
ENSG00000288909,2405,-0.0295
CFAP276,2283,-0.0295
ENSG00000277767,5291,-0.0295
FERP1,1060,-0.0295
ENSG00000290593,187,-0.0295
ENSG00000285486,1530,-0.0295
ENSG00000260555,554,-0.0296
SIRT6,7337,-0.0296
ERC1,7641,-0.0296
ENSG00000259137,1670,-0.0296
PDGFD,6168,-0.0296
ENSG00000257464,281,-0.0296
CLEC19A,3123,-0.0296
SPATA8-AS1,96,-0.0296
CCDC66,7501,-0.0296
ENSG00000285612,4377,-0.0296
ENSG00000288866,1175,-0.0296
ENSG00000266111,5773,-0.0296
PREP,7574,-0.0296
PGK1P2,1361,-0.0296
TRAF3IP3,4125,-0.0297
ENSG00000264273,1899,-0.0297
ENSG00000213549,492,-0.0297
DPPA3,110,-0.0297
ABHD1,3741,-0.0297
UFC1,7413,-0.0297
CES5AP1,3856,-0.0297
ENSG00000249330,2624,-0.0297
DYNC2I2,7322,-0.0297
MRFAP1P1,4748,-0.0297
SETP15,82,-0.0298
BSN-AS1,332,-0.0298
ENSG00000228781,913,-0.0298
ENSG00000287574,3433,-0.0298
LINC01107,2251,-0.0298
KBTBD11-AS1,1137,-0.0298
LINC01103,298,-0.0298
ENSG00000291157,70,-0.0298
SLC13A2,677,-0.0298
DOCK4-AS1,4349,-0.0298
RCCD1-AS1,4424,-0.0298
ENSG00000259821,1737,-0.0298
ENSG00000224612,1011,-0.0299
ENSG00000270117,4222,-0.0299
ENSG00000285642,2271,-0.0299
MTND2P40,684,-0.0299
TBX2,7236,-0.0299
ENSG00000257808,253,-0.0299
GSPT1,7594,-0.0299
ENSG00000187186,5126,-0.0299
IFNK,148,-0.0299
ENSG00000285852,186,-0.0299
GIMAP1,831,-0.03
CLIP3,7198,-0.03
RPS2P6,570,-0.03
ENSG00000289147,785,-0.03
FOXD4,741,-0.03
ENSG00000287950,6287,-0.03
TEKT1,3851,-0.03
ENSG00000259621,6083,-0.03
ENSG00000253445,1525,-0.0301
ENSG00000285880,1885,-0.0301
ENSG00000244086,51,-0.0301
ENSG00000253536,50,-0.0301
ARSD-AS1,1508,-0.0301
LINC01488,135,-0.0301
ENSG00000221245,992,-0.0302
ACOD1,537,-0.0302
ENSG00000232335,1721,-0.0302
RPS20P20,232,-0.0302
TBC1D27P,25,-0.0302
ENSG00000273010,2088,-0.0302
ENSG00000225209,880,-0.0303
ENSG00000285567,5386,-0.0303
ENSG00000222044,455,-0.0303
ENSG00000264695,605,-0.0303
PRKCIP1,687,-0.0303
TP53TG3D,846,-0.0304
ENSG00000259677,1675,-0.0304
ABCC6P1-1,1971,-0.0304
UBE2I,7560,-0.0304
ENSG00000290597,550,-0.0304
ENSG00000222185,278,-0.0305
ENSG00000254278,983,-0.0305
ZPR1P1,364,-0.0305
LINC01077,162,-0.0305
ARL2BPP10,143,-0.0305
MDFIC2,3875,-0.0305
GTSF1,4966,-0.0306
CLEC6A,1236,-0.0306
ENSG00000254712,4552,-0.0306
ENSG00000291236,185,-0.0306
ENSG00000289247,356,-0.0306
ENSG00000287445,2082,-0.0306
ENSG00000287822,468,-0.0306
MAGI2-AS1,204,-0.0306
ENSG00000289070,3048,-0.0306
ENSG00000256984,429,-0.0306
FXYD7,3160,-0.0306
OR4F13P,444,-0.0306
API5P1,997,-0.0307
ENSG00000262147,4684,-0.0307
ENSG00000223461,2433,-0.0307
SLC6A1-AS1,217,-0.0307
L3MBTL4-AS1,504,-0.0307
PCED1B-AS1,3729,-0.0307
ENSG00000232494,1303,-0.0307
ENSG00000289150,1196,-0.0307
C20orf144,2540,-0.0307
LINC01213,1179,-0.0307
ENSG00000279314,1318,-0.0307
ENSG00000289155,5359,-0.0308
ENSG00000273729,3544,-0.0308
CEACAMP6,222,-0.0308
ENSG00000259882,1146,-0.0308
CCDC87,2140,-0.0308
ENSG00000229721,2299,-0.0308
RAB7A,7641,-0.0308
ENSG00000272660,1807,-0.0308
ENSG00000286655,4241,-0.0308
ENSG00000267564,2021,-0.0308
ENSG00000248514,3621,-0.0309
ENSG00000248827,1247,-0.0309
ENSG00000284677,2696,-0.0309
F2RL3,3475,-0.0309
ENSG00000287248,1809,-0.0309
NEFM,5207,-0.0309
SHLD3,4688,-0.0309
ENSG00000271437,1389,-0.0309
FAM78B-AS1,1700,-0.0309
FAM86B3P,5571,-0.0309
TTTY22,34,-0.0309
RERE,7641,-0.0309
ENSG00000235271,1401,-0.0309
NRXN2-AS1,329,-0.031
ENSG00000289067,3710,-0.031
ENSG00000265678,431,-0.031
ENSG00000234859,2858,-0.031
PITPNM2-AS1,1144,-0.031
LINC02419,182,-0.031
RPL7AP75,2449,-0.031
ENSG00000253183,1488,-0.031
MT-TI,635,-0.0311
COX4I2,670,-0.0311
ENSG00000289979,1637,-0.0311
RN7SKP130,374,-0.0311
SUMO2P19,3010,-0.0311
FAM245B,21,-0.0311
LINC00498,1122,-0.0311
ENSG00000290809,225,-0.0311
ENSG00000280119,2464,-0.0311
ENSG00000290460,2403,-0.0311
ENSG00000250865,60,-0.0312
ENSG00000261472,91,-0.0312
TCEAL2,894,-0.0312
ENSG00000225836,1356,-0.0312
OR2A20P,40,-0.0312
ENSG00000260277,5040,-0.0313
LINC01525,2530,-0.0313
ENSG00000259955,2176,-0.0313
CSE1L,7585,-0.0313
ZNF658B,5604,-0.0313
CASQ2,1492,-0.0313
RN7SL151P,1263,-0.0313
GOLGA6L10,5637,-0.0313
LINC02221,2751,-0.0313
HNRNPA1P14,1395,-0.0313
ENSG00000254021,198,-0.0313
TFPT,7293,-0.0313
ANAPC1P6,234,-0.0313
RAP1A,7592,-0.0313
ENSG00000274447,139,-0.0313
RUNDC3A,4066,-0.0313
ENSG00000226939,947,-0.0314
RNU2-63P,992,-0.0314
YWHAZ,7640,-0.0314
ENSG00000224361,3135,-0.0314
ENSG00000287714,1205,-0.0315
ZNF702P,6812,-0.0315
ENSG00000250848,3920,-0.0315
