stack_symbol,entrez_id,match
BEX2,84707,symbol
BEX3,27018,symbol
BEX4,56271,symbol
BEX5,340542,symbol
BFAR,51283,symbol
BGN,633,symbol
BHLHE22,27319,symbol
BHLHE40,8553,symbol
BHLHE41,79365,symbol
BHMT,635,symbol
BHMT2,23743,symbol
BICC1,80114,symbol
BICD1,636,symbol
BICD2,23299,symbol
BICDL1,92558,symbol
BICRAL,23506,symbol
BID,637,symbol
BIK,638,symbol
BIN1,274,symbol
BIN2,51411,symbol
BIRC3,330,symbol
BIRC5,332,symbol
BIRC6,57448,symbol
BIVM,54841,symbol
BLACAT1,101669762,symbol
BLK,640,symbol
BLM,641,symbol
BLMH,642,symbol
BLNK,29760,symbol
BLOC1S1,2647,symbol
BLOC1S6,26258,symbol
BLVRA,644,symbol
BLVRB,645,symbol
BLZF1,8548,symbol
BMERB1,89927,symbol
BMF,90427,symbol
BMI1,648,symbol
BMP2K,55589,symbol
BMP8A,353500,symbol
BMP8B,656,symbol
BMPER,168667,symbol
BMPR1A,657,symbol
BMPR1B,658,symbol
BMPR2,659,symbol
BMS1,9790,symbol
BMX,660,symbol
BNC1,646,symbol
BNC2,54796,symbol
BNIP3L,665,symbol
BNIPL,149428,symbol
BOC,91653,symbol
BOD1L1,259282,symbol
BOK,666,symbol
BOLA1,51027,symbol
BOLA2,552900,symbol
BOLA3,388962,symbol
BORA,79866,symbol
BORCS5,118426,symbol
BORCS6,54785,symbol
BORCS7,119032,symbol
BORCS8,729991,symbol
BPGM,669,symbol
BPI,671,symbol
BPIFA1,51297,symbol
BPIFB1,92747,symbol
BPIFB2,80341,symbol
BPIFB3,359710,symbol
BPIFB4,149954,symbol
BPTF,2186,symbol
BRAF,673,symbol
BRAT1,221927,symbol
BRCA1,672,symbol
BRCA2,675,symbol
BRCC3,79184,symbol
BRD1,23774,symbol
BRD2,6046,symbol
BRD4,23476,symbol
BRD7,29117,symbol
BRD8,10902,symbol
BRD9,65980,symbol
BRF1,2972,symbol
BRF2,55290,symbol
BRI3,25798,symbol
BRIX1,55299,symbol
BRMS1,25855,symbol
BROX,148362,symbol
BRPF1,7862,symbol
BRPF3,27154,symbol
BRS3,680,symbol
BRSK1,84446,symbol
BRSK2,9024,symbol
BRWD1,54014,symbol
BRWD3,254065,symbol
BSCL2,26580,symbol
BSG,682,symbol
BSN,8927,symbol
BSND,7809,symbol
BSPRY,54836,symbol
BST1,683,symbol
BST2,684,symbol
BTAF1,9044,symbol
BTBD1,53339,symbol
BTBD10,84280,symbol
BTBD11,121551,alias
BTBD16,118663,symbol
BTBD17,388419,symbol
BTBD18,643376,symbol
BTBD19,149478,symbol
BTBD2,55643,symbol
BTBD3,22903,symbol
BTBD6,90135,symbol
BTBD7,55727,symbol
BTBD8,284697,symbol
BTBD9,114781,symbol
BTC,685,symbol
BTD,686,symbol
BTF3,689,symbol
BTG1,694,symbol
BTG2,7832,symbol
BTG3,10950,symbol
BTG4,54766,symbol
BTK,695,symbol
BTLA,151888,symbol
BTN1A1,696,symbol
BTN2A1,11120,symbol
BTN3A1,11119,symbol
BTN3A2,11118,symbol
BTNL2,56244,symbol
BTNL3,10917,symbol
BTNL8,79908,symbol
BTNL9,153579,symbol
BTRC,8945,symbol
BUB1,699,symbol
BUB1B,701,symbol
BUB3,9184,symbol
BUD13,84811,symbol
BUD23,114049,symbol
BUD31,8896,symbol
BYSL,705,symbol
BZW1,9689,symbol
BZW2,28969,symbol
C1D,10438,symbol
C1GALT1,56913,symbol
C1GALT1C1,29071,symbol
C1QA,712,symbol
C1QB,713,symbol
C1QC,714,symbol
C1QL1,10882,symbol
C1QL2,165257,symbol
C1QL3,389941,symbol
C1QL4,338761,symbol
C1QTNF1,114897,symbol
C1QTNF12,388581,symbol
C1QTNF3,114899,symbol
C1QTNF4,114900,symbol
C1QTNF6,114904,symbol
C1QTNF7,114905,symbol
C1QTNF8,390664,symbol
C1QTNF9B,387911,symbol
C1R,715,symbol
C1RL,51279,symbol
C1S,716,symbol
C2,717,symbol
C2CD3,26005,symbol
C2CD4A,145741,symbol
C2CD4B,388125,symbol
C2CD4C,126567,symbol
C2CD4D,100191040,symbol
C2CD5,9847,symbol
C2CD6,151254,symbol
C3,718,symbol
C3AR1,719,symbol
C4A,720,symbol
C4B,721,symbol
C4BPB,725,symbol
C5,727,symbol
C5AR1,728,symbol
C5AR2,27202,symbol
C6,729,symbol
C7,730,symbol
C8G,733,symbol
C9,735,symbol
CA1,759,symbol
CA10,56934,symbol
CA11,770,symbol
CA12,771,symbol
CA13,377677,symbol
CA14,23632,symbol
CA2,760,symbol
CA3,761,symbol
CA4,762,symbol
CA5B,11238,symbol
CA7,766,symbol
CA8,767,symbol
CA9,768,symbol
CAB39,51719,symbol
CAB39L,81617,symbol
CABCOCO1,219621,symbol
CABIN1,23523,symbol
CABLES1,91768,symbol
CABLES2,81928,symbol
CABYR,26256,symbol
CACFD1,11094,symbol
CACHD1,57685,symbol
CACNA1A,773,symbol
CACNA1B,774,symbol
CACNA1C,775,symbol
CACNA1D,776,symbol
CACNA1E,777,symbol
CACNA1F,778,symbol
CACNA1G,8913,symbol
CACNA1H,8912,symbol
CACNA1I,8911,symbol
CACNA1S,779,symbol
CACNA2D1,781,symbol
CACNA2D2,9254,symbol
CACNA2D3,55799,symbol
CACNA2D4,93589,symbol
CACNB1,782,symbol
CACNB2,783,symbol
CACNB4,785,symbol
CACNG2,10369,symbol
CACNG4,27092,symbol
CACNG5,27091,symbol
CACNG7,59284,symbol
CACNG8,59283,symbol
CACTIN,58509,symbol
CACUL1,143384,symbol
CAD,790,symbol
CADM1,23705,symbol
CADM2,253559,symbol
CADM3,57863,symbol
CADM4,199731,symbol
CADPS,8618,symbol
CADPS2,93664,symbol
CAGE1,285782,symbol
CALB1,793,symbol
CALB2,794,symbol
CALCA,796,symbol
CALCB,797,symbol
CALCOCO1,57658,symbol
CALCR,799,symbol
CALCRL,10203,symbol
CALD1,800,symbol
CALHM2,51063,symbol
CALHM4,221301,symbol
CALHM6,441168,symbol
CALM1,801,symbol
CALM2,805,symbol
CALM3,808,symbol
CALML4,91860,symbol
CALML6,163688,symbol
CALN1,83698,symbol
CALR,811,symbol
CALU,813,symbol
CALY,50632,symbol
CAMK1,8536,symbol
CAMK1D,57118,symbol
CAMK1G,57172,symbol
CAMK2A,815,symbol
CAMK2B,816,symbol
CAMK2D,817,symbol
CAMK2G,818,symbol
CAMK2N1,55450,symbol
CAMK2N2,94032,symbol
CAMK4,814,symbol
CAMKK1,84254,symbol
CAMKK2,10645,symbol
CAMKMT,79823,symbol
CAMLG,819,symbol
CAMTA1,23261,symbol
CAMTA2,23125,symbol
CAND1,55832,symbol
CAND2,23066,symbol
CANT1,124583,symbol
CANX,821,symbol
CAPG,822,symbol
CAPN1,823,symbol
CAPN10,11132,symbol
CAPN11,11131,symbol
CAPN13,92291,symbol
CAPN14,440854,symbol
CAPN15,6650,symbol
CAPN2,824,symbol
CAPN3,825,symbol
CAPN5,726,symbol
CAPN6,827,symbol
CAPN7,23473,symbol
CAPN8,388743,symbol
CAPN9,10753,symbol
CAPNS1,826,symbol
CAPRIN1,4076,symbol
CAPRIN2,65981,symbol
CAPS,828,symbol
CAPS2,84698,symbol
CAPSL,133690,symbol
CAPZA1,829,symbol
CAPZA2,830,symbol
CAPZB,832,symbol
CARD11,84433,symbol
CARD14,79092,symbol
CARD16,114769,symbol
CARD18,59082,symbol
CARD19,84270,symbol
CARD8,22900,symbol
CARD9,64170,symbol
CARMIL1,55604,symbol
CARMIL2,146206,symbol
CARMIL3,90668,symbol
CARNS1,57571,symbol
CARTPT,9607,symbol
CASC1,55259,alias
CASC3,22794,symbol
CASC4,113201,alias
CASD1,64921,symbol
CASK,8573,symbol
CASKIN1,57524,symbol
CASKIN2,57513,symbol
CASQ1,844,symbol
CASQ2,845,symbol
CASR,846,symbol
CASS4,57091,symbol
CAST,10849,alias
CASTOR1,652968,symbol
CASTOR2,729438,symbol
CASZ1,54897,symbol
CAT,847,symbol
CATSPER2,117155,symbol
CATSPER3,347732,symbol
CATSPERB,79820,symbol
CATSPERD,257062,symbol
CATSPERE,257044,symbol
CATSPERG,57828,symbol
CAV1,857,symbol
CAV2,858,symbol
CAV3,859,symbol
CAVIN1,284119,symbol
CAVIN2,8436,symbol
CAVIN3,112464,symbol
CBFA2T2,9139,symbol
CBFA2T3,863,symbol
CBFB,865,symbol
CBL,867,symbol
CBLB,868,symbol
CBLC,23624,symbol
CBLIF,2694,symbol
CBLN1,869,symbol
CBLN2,147381,symbol
CBLN3,643866,symbol
CBR1,873,symbol
CBR3,874,symbol
CBR4,84869,symbol
CBX1,10951,symbol
CBX2,84733,symbol
CBX3,11335,symbol
CBX4,8535,symbol
CBX5,23468,symbol
CBX8,57332,symbol
CBY1,25776,symbol
CC2D1A,54862,symbol
CC2D1B,200014,symbol
CC2D2A,57545,symbol
CC2D2B,387707,symbol
CCAR1,55749,symbol
CCAR2,57805,symbol
CCBE1,147372,symbol
CCDC102A,92922,symbol
CCDC102B,79839,symbol
CCDC106,29903,symbol
CCDC107,203260,symbol
CCDC110,256309,symbol
CCDC114,93233,alias
CCDC115,84317,symbol
CCDC116,164592,symbol
CCDC12,151903,symbol
CCDC121,79635,symbol
CCDC122,160857,symbol
CCDC124,115098,symbol
CCDC125,202243,symbol
CCDC127,133957,symbol
CCDC130,81576,alias
CCDC136,64753,symbol
CCDC137,339230,symbol
CCDC138,165055,symbol
CCDC14,64770,symbol
CCDC141,285025,symbol
CCDC142,84865,symbol
CCDC144A,9720,symbol
CCDC146,57639,symbol
CCDC148,130940,symbol
CCDC149,91050,symbol
CCDC15,80071,symbol
CCDC151,115948,alias
CCDC152,100129792,symbol
CCDC154,645811,symbol
CCDC155,147872,alias
CCDC157,550631,symbol
CCDC158,339965,symbol
CCDC160,347475,symbol
CCDC163,126661,symbol
CCDC167,154467,symbol
CCDC168,643677,symbol
CCDC169,728591,symbol
CCDC17,149483,symbol
CCDC170,80129,symbol
CCDC171,203238,symbol
CCDC173,129881,alias
CCDC178,374864,symbol
CCDC18,343099,symbol
CCDC180,100499483,symbol
CCDC181,57821,symbol
CCDC183,84960,symbol
CCDC184,387856,symbol
CCDC187,399693,symbol
CCDC188,388849,symbol
CCDC189,90835,alias
CCDC190,339512,symbol
CCDC194,110806280,symbol
CCDC195,110806281,symbol
CCDC197,256369,symbol
CCDC198,55195,symbol
CCDC200,100874261,symbol
CCDC22,28952,symbol
CCDC24,149473,symbol
CCDC25,55246,symbol
CCDC28A,25901,symbol
CCDC28B,79140,symbol
CCDC3,83643,symbol
CCDC30,728621,symbol
CCDC32,90416,symbol
CCDC33,80125,symbol
CCDC34,91057,symbol
CCDC36,339834,alias
CCDC38,120935,symbol
CCDC39,339829,symbol
CCDC40,55036,symbol
CCDC47,57003,symbol
CCDC50,152137,symbol
CCDC51,79714,symbol
CCDC57,284001,symbol
CCDC59,29080,symbol
CCDC6,8030,symbol
CCDC60,160777,symbol
CCDC62,84660,symbol
CCDC63,160762,symbol
CCDC65,85478,symbol
CCDC66,285331,symbol
CCDC68,80323,symbol
CCDC69,26112,symbol
CCDC7,79741,symbol
CCDC71,64925,symbol
CCDC73,493860,symbol
CCDC74B,91409,symbol
CCDC78,124093,symbol
CCDC80,151887,symbol
CCDC81,60494,symbol
CCDC83,220047,symbol
CCDC84,338657,alias
CCDC85A,114800,symbol
CCDC85B,11007,symbol
CCDC85C,317762,symbol
CCDC88A,55704,symbol
CCDC88B,283234,symbol
CCDC88C,440193,symbol
CCDC89,220388,symbol
CCDC9,26093,symbol
CCDC90B,60492,symbol
CCDC91,55297,symbol
CCDC97,90324,symbol
CCER2,643669,symbol
CCK,885,symbol
CCKBR,887,symbol
CCL1,6346,symbol
CCL11,6356,symbol
CCL13,6357,symbol
CCL14,6358,symbol
CCL17,6361,symbol
CCL18,6362,symbol
CCL19,6363,symbol
CCL2,6347,symbol
CCL20,6364,symbol
CCL21,6366,symbol
CCL22,6367,symbol
CCL23,6368,symbol
CCL24,6369,symbol
CCL25,6370,symbol
CCL26,10344,symbol
CCL27,10850,symbol
CCL28,56477,symbol
CCL3,6348,symbol
CCL4,6351,symbol
CCL4L2,9560,symbol
CCL5,6352,symbol
CCL7,6354,symbol
CCL8,6355,symbol
CCM2,83605,symbol
CCM2L,140706,symbol
CCN1,3491,symbol
CCN2,1490,symbol
CCN3,4856,symbol
CCN4,8840,symbol
CCN5,8839,symbol
CCN6,8838,symbol
CCNA1,8900,symbol
CCNA2,890,symbol
CCNB1,891,symbol
CCNB2,9133,symbol
CCNB3,85417,symbol
CCNC,892,symbol
CCND1,595,symbol
CCND2,894,symbol
CCND3,896,symbol
CCNE1,898,symbol
CCNE2,9134,symbol
CCNF,899,symbol
CCNG1,900,symbol
CCNG2,901,symbol
CCNH,902,symbol
CCNI,10983,symbol
CCNJ,54619,symbol
CCNJL,79616,symbol
CCNK,8812,symbol
CCNL1,57018,symbol
CCNL2,81669,symbol
CCNO,10309,symbol
CCNQ,92002,symbol
CCNT1,904,symbol
CCNT2,905,symbol
CCNY,219771,symbol
CCNYL1,151195,symbol
CCR1,1230,symbol
CCR10,2826,symbol
CCR2,729230,symbol
CCR3,1232,symbol
CCR4,1233,symbol
CCR5,1234,symbol
CCR6,1235,symbol
CCR7,1236,symbol
CCR8,1237,symbol
CCR9,10803,symbol
CCRL2,9034,symbol
CCS,9973,symbol
CCSER1,401145,symbol
CCSER2,54462,symbol
CCT2,10576,symbol
CCT3,7203,symbol
CCT4,10575,symbol
CCT5,22948,symbol
CCT6A,908,symbol
CCT7,10574,symbol
CCT8,10694,symbol
CCZ1B,221960,symbol
CD101,9398,symbol
CD109,135228,symbol
CD14,929,symbol
CD151,977,symbol
CD160,11126,symbol
CD163,9332,symbol
CD163L1,283316,symbol
CD164,8763,symbol
CD164L2,388611,symbol
CD177,57126,symbol
CD180,4064,symbol
CD19,930,symbol
CD1A,909,symbol
CD1B,910,symbol
CD1C,911,symbol
CD1D,912,symbol
CD1E,913,symbol
CD2,914,symbol
CD200,4345,symbol
CD200R1,131450,symbol
CD200R1L,344807,symbol
CD207,50489,symbol
CD209,30835,symbol
CD22,933,symbol
CD226,10666,symbol
CD24,100133941,symbol
CD244,51744,symbol
CD247,919,symbol
CD248,57124,symbol
CD27,939,symbol
CD274,29126,symbol
CD276,80381,symbol
CD28,940,symbol
CD300A,11314,symbol
CD300C,10871,symbol
CD300E,342510,symbol
CD300LB,124599,symbol
CD300LD,100131439,symbol
CD300LF,146722,symbol
CD300LG,146894,symbol
CD302,9936,symbol
CD320,51293,symbol
CD33,945,symbol
CD34,947,symbol
CD36,948,symbol
CD37,951,symbol
CD38,952,symbol
CD3D,915,symbol
CD3E,916,symbol
CD3G,917,symbol
CD4,920,symbol
CD40,958,symbol
CD40LG,959,symbol
CD44,960,symbol
CD46,4179,symbol
CD47,961,symbol
CD48,962,symbol
CD5,921,symbol
CD52,1043,symbol
CD53,963,symbol
CD55,1604,symbol
CD58,965,symbol
CD59,966,symbol
CD5L,922,symbol
CD6,923,symbol
CD63,967,symbol
CD68,968,symbol
CD69,969,symbol
CD7,924,symbol
CD70,970,symbol
CD72,971,symbol
CD74,972,symbol
CD79A,973,symbol
CD79B,974,symbol
CD80,941,symbol
CD81,975,symbol
CD82,3732,symbol
CD83,9308,symbol
CD84,8832,symbol
CD86,942,symbol
CD8A,925,symbol
CD8B,926,symbol
CD8B2,927,symbol
CD9,928,symbol
CD93,22918,symbol
CD96,10225,symbol
CD99,4267,symbol
CD99L2,83692,symbol
CDA,978,symbol
CDAN1,146059,symbol
CDC123,8872,symbol
CDC14A,8556,symbol
CDC14B,8555,symbol
CDC16,8881,symbol
CDC20,991,symbol
CDC20B,166979,symbol
CDC23,8697,symbol
CDC25B,994,symbol
CDC25C,995,symbol
CDC27,996,symbol
CDC37,11140,symbol
CDC37L1,55664,symbol
CDC42,998,symbol
CDC42BPA,8476,symbol
CDC42BPG,55561,symbol
CDC42SE1,56882,symbol
CDC42SE2,56990,symbol
CDC45,8318,symbol
CDC5L,988,symbol
CDC6,990,symbol
CDC7,8317,symbol
CDC73,79577,symbol
CDCA2,157313,symbol
CDCA3,83461,symbol
CDCA4,55038,symbol
CDCA5,113130,symbol
CDCA7,83879,symbol
CDCA7L,55536,symbol
CDCA8,55143,symbol
CDH1,999,symbol
CDH10,1008,symbol
CDH11,1009,symbol
CDH12,1010,symbol
CDH13,1012,symbol
CDH16,1014,symbol
CDH17,1015,symbol
CDH18,1016,symbol
CDH19,28513,symbol
CDH2,1000,symbol
CDH20,28316,symbol
CDH22,64405,symbol
CDH23,64072,symbol
CDH24,64403,symbol
CDH26,60437,symbol
CDH3,1001,symbol
CDH4,1002,symbol
CDH5,1003,symbol
CDH6,1004,symbol
CDH7,1005,symbol
CDH8,1006,symbol
CDHR1,92211,symbol
CDHR2,54825,symbol
CDHR3,222256,symbol
CDHR4,389118,symbol
CDHR5,53841,symbol
CDIPT,10423,symbol
CDK1,983,symbol
CDK10,8558,symbol
CDK11A,728642,symbol
CDK11B,984,symbol
CDK12,51755,symbol
CDK13,8621,symbol
CDK14,5218,symbol
CDK15,65061,symbol
CDK16,5127,symbol
CDK17,5128,symbol
CDK18,5129,symbol
CDK19,23097,symbol
CDK2,1017,symbol
CDK3,1018,symbol
CDK4,1019,symbol
CDK5,1020,symbol
CDK5R1,8851,symbol
CDK6,1021,symbol
CDK7,1022,symbol
CDK8,1024,symbol
CDKAL1,54901,symbol
CDKL1,8814,symbol
CDKL2,8999,symbol
CDKL3,51265,symbol
CDKL4,344387,symbol
CDKL5,6792,symbol
CDKN1A,1026,symbol
CDKN1B,1027,symbol
CDKN1C,1028,symbol
CDKN2A,1029,symbol
CDKN2B,1030,symbol
CDKN2C,1031,symbol
CDKN2D,1032,symbol
CDKN3,1033,symbol
CDNF,441549,symbol
CDO1,1036,symbol
CDON,50937,symbol
CDR2,1039,symbol
CDR2L,30850,symbol
CDRT1,374286,alias
CDRT4,284040,symbol
CDS1,1040,symbol
CDS2,8760,symbol
CDSN,1041,symbol
CDT1,81620,symbol
CDV3,55573,symbol
CDYL,9425,symbol
CDYL2,124359,symbol
CEACAM1,634,symbol
CEACAM16,388551,symbol
CEACAM19,56971,symbol
CEACAM21,90273,symbol
CEACAM3,1084,symbol
CEACAM4,1089,symbol
CEACAM5,1048,symbol
CEACAM6,4680,symbol
CEACAM8,1088,symbol
CEBPA,1050,symbol
CEBPB,1051,symbol
CEBPD,1052,symbol
CEBPE,1053,symbol
CEBPG,1054,symbol
CEBPZ,10153,symbol
CECR2,27443,symbol
CEL,1056,symbol
CELA2A,63036,symbol
CELA2B,51032,symbol
CELA3A,10136,symbol
CELF1,10658,symbol
CELF2,10659,symbol
CELF3,11189,symbol
CELF4,56853,symbol
CELF5,60680,symbol
CELSR1,9620,symbol
CELSR2,1952,symbol
CELSR3,1951,symbol
CENPA,1058,symbol
CENPB,1059,symbol
CENPC,1060,symbol
CENPE,1062,symbol
CENPF,1063,symbol
CENPH,64946,symbol
CENPI,2491,symbol
CENPK,64105,symbol
CENPL,91687,symbol
CENPM,79019,symbol
CENPQ,55166,symbol
CENPS,378708,symbol
CENPT,80152,symbol
CENPU,79682,symbol
CENPV,201161,symbol
CENPW,387103,symbol
CENPX,201254,symbol
CEP170B,283638,symbol
CEP57L1,285753,symbol
CEP85L,387119,symbol
CEPT1,10390,symbol
CER1,9350,symbol
CERCAM,51148,symbol
CERKL,375298,symbol
CERS3,204219,symbol
CERS4,79603,symbol
CERS5,91012,symbol
CERS6,253782,symbol
CERT1,10087,symbol
CES1,1066,symbol
CES2,8824,symbol
CES3,23491,symbol
CES4A,283848,symbol
CES5A,221223,symbol
CETN2,1069,symbol
CFAP97D1,284067,symbol
CFAP97D2,101929355,symbol
CFB,629,symbol
CFD,1675,symbol
CFH,3075,symbol
CFHR1,3078,symbol
CFHR3,10878,symbol
CFI,3426,symbol
CFL1,1072,symbol
CFL2,1073,symbol
CFLAR,8837,symbol
CFTR,1080,symbol
CGAS,115004,symbol
CGB3,1082,symbol
CGB7,94027,symbol
CGN,57530,symbol
CGNL1,84952,symbol
CGRRF1,10668,symbol
CH25H,9023,symbol
CHAC1,79094,symbol
CHAC2,494143,symbol
CHAD,1101,symbol
CHADL,150356,symbol
CHCHD1,118487,symbol
CHCHD10,400916,symbol
CHCHD2,51142,symbol
CHCHD3,54927,symbol
CHCHD5,84269,symbol
CHCHD6,84303,symbol
CHCHD7,79145,symbol
CHD1,1105,symbol
CHD2,1106,symbol
CHD3,1107,symbol
CHD4,1108,symbol
CHD5,26038,symbol
CHD6,84181,symbol
CHD7,55636,symbol
CHD8,57680,symbol
CHDH,55349,symbol
CHEK1,1111,symbol
CHGA,1113,symbol
CHGB,1114,symbol
CHI3L1,1116,symbol
CHI3L2,1117,symbol
CHIA,27159,symbol
CHIC1,53344,symbol
CHIC2,26511,symbol
CHIT1,1118,symbol
CHKA,1119,symbol
CHKB,1120,symbol
CHL1,10752,symbol
CHMP1A,5119,symbol
CHMP4A,29082,symbol
CHMP4B,128866,symbol
CHMP4C,92421,symbol
CHN1,1123,symbol
CHODL,140578,symbol
CHORDC1,26973,symbol
CHPF,79586,symbol
CHPF2,54480,symbol
CHPT1,56994,symbol
CHRAC1,54108,symbol
CHRD,8646,symbol
CHRDL1,91851,symbol
CHRDL2,25884,symbol
CHRFAM7A,89832,symbol
CHRM2,1129,symbol
CHRM3,1131,symbol
CHRM5,1133,symbol
CHRNA1,1134,symbol
CHRNA10,57053,symbol
CHRNA2,1135,symbol
CHRNA3,1136,symbol
CHRNA4,1137,symbol
CHRNA5,1138,symbol
CHRNA6,8973,symbol
CHRNA7,1139,symbol
CHRNB1,1140,symbol
CHRNB2,1141,symbol
CHRNB3,1142,symbol
CHRNB4,1143,symbol
CHRND,1144,symbol
CHRNE,1145,symbol
CHRNG,1146,symbol
CHST1,8534,symbol
CHST10,9486,symbol
CHST11,50515,symbol
CHST13,166012,symbol
CHST14,113189,symbol
CHST15,51363,symbol
CHST2,9435,symbol
CHST3,9469,symbol
CHST6,4166,symbol
CHST7,56548,symbol
CHST8,64377,symbol
CHST9,83539,symbol
CHSY1,22856,symbol
CHSY3,337876,symbol
CHTF18,63922,symbol
CHUK,1147,symbol
CIAO1,9391,symbol
CIAO2B,51647,symbol
CIAO3,64428,symbol
CIART,148523,symbol
CIB1,10519,symbol
CIB2,10518,symbol
CIC,23152,symbol
CIDEA,1149,symbol
CIDEB,27141,symbol
CIDEC,63924,symbol
CIITA,4261,symbol
CIP2A,57650,symbol
CIR1,9541,symbol
CISH,1154,symbol
CIT,11113,symbol
CITED1,4435,symbol
CITED2,10370,symbol
CITED4,163732,symbol
CIZ1,25792,symbol
CKAP2L,150468,symbol
CKB,1152,symbol
CKLF,51192,symbol
CKM,1158,symbol
CKMT1B,1159,symbol
CKMT2,1160,symbol
CKS1B,1163,symbol
CKS2,1164,symbol
CLBA1,122616,symbol
CLC,1178,symbol
CLCA2,9635,symbol
CLCA4,22802,symbol
CLCN1,1180,symbol
CLCN3,1182,symbol
CLCN4,1183,symbol
CLCN5,1184,symbol
CLCN6,1185,symbol
CLCN7,1186,symbol
CLCNKA,1187,symbol
CLCNKB,1188,symbol
CLDN1,9076,symbol
CLDN10,9071,symbol
CLDN11,5010,symbol
CLDN12,9069,symbol
CLDN14,23562,symbol
CLDN15,24146,symbol
CLDN18,51208,symbol
CLDN2,9075,symbol
CLDN20,49861,symbol
CLDN23,137075,symbol
CLDN3,1365,symbol
CLDN34,100288814,symbol
CLDN4,1364,symbol
CLDN5,7122,symbol
CLDN6,9074,symbol
CLDN7,1366,symbol
CLDND1,56650,symbol
CLDND2,125875,symbol
CLEC10A,10462,symbol
CLEC11A,6320,symbol
CLEC12A,160364,symbol
CLEC14A,161198,symbol
CLEC16A,23274,symbol
CLEC17A,388512,symbol
CLEC18A,348174,symbol
CLEC18C,283971,symbol
CLEC19A,728276,symbol
CLEC1A,51267,symbol
CLEC1B,51266,symbol
CLEC2B,9976,symbol
CLEC2D,29121,symbol
CLEC2L,154790,symbol
CLEC3A,10143,symbol
CLEC4A,50856,symbol
CLEC4C,170482,symbol
CLEC4E,26253,symbol
CLEC4F,165530,symbol
CLEC4G,339390,symbol
CLEC5A,23601,symbol
CLEC7A,64581,symbol
CLEC9A,283420,symbol
CLGN,1047,symbol
CLHC1,130162,symbol
CLIC1,1192,symbol
CLIC2,1193,symbol
CLIC3,9022,symbol
CLIC4,25932,symbol
CLIC5,53405,symbol
CLIC6,54102,symbol
CLINT1,9685,symbol
CLK1,1195,symbol
CLK2,1196,symbol
CLK3,1198,symbol
CLK4,57396,symbol
CLMN,79789,symbol
CLN3,1201,symbol
CLN6,54982,symbol
CLNK,116449,symbol
CLNS1A,1207,symbol
CLPB,81570,symbol
CLPTM1L,81037,symbol
CLRN1,7401,symbol
CLRN3,119467,symbol
CLSPN,63967,symbol
CLSTN1,22883,symbol
CLSTN2,64084,symbol
CLTA,1211,symbol
CLTB,1212,symbol
CLTC,1213,symbol
CLTCL1,8218,symbol
CLTRN,57393,symbol
CLU,1191,symbol
CLUH,23277,symbol
CLUL1,27098,symbol
CLVS1,157807,symbol
CLVS2,134829,symbol
CLYBL,171425,symbol
CMA1,1215,symbol
CMAS,55907,symbol
CMBL,134147,symbol
CMC1,152100,symbol
CMKLR1,1240,symbol
CMPK2,129607,symbol
CMSS1,84319,symbol
CMTM1,113540,symbol
CMTM2,146225,symbol
CMTM4,146223,symbol
CMTM5,116173,symbol
CMTM6,54918,symbol
CMTM7,112616,symbol
CMTM8,152189,symbol
CMTR1,23070,symbol
CMYA5,202333,symbol
CNBD1,168975,symbol
CNBD2,140894,symbol
CNFN,84518,symbol
CNGA1,1259,symbol
CNGA3,1261,symbol
CNGA4,1262,symbol
CNGB1,1258,symbol
CNGB3,54714,symbol
CNIH2,254263,symbol
CNIH3,149111,symbol
CNIH4,29097,symbol
CNKSR1,10256,symbol
CNKSR2,22866,symbol
CNKSR3,154043,symbol
CNMD,11061,symbol
CNN1,1264,symbol
CNN2,1265,symbol
CNN3,1266,symbol
CNNM1,26507,symbol
CNNM2,54805,symbol
CNNM3,26505,symbol
CNNM4,26504,symbol
CNOT1,23019,symbol
CNOT2,4848,symbol
CNOT4,4850,symbol
CNOT6,57472,symbol
CNOT6L,246175,symbol
CNOT7,29883,symbol
CNOT8,9337,symbol
CNOT9,9125,symbol
CNPY2,10330,symbol
CNPY3,10695,symbol
CNPY4,245812,symbol
CNR1,1268,symbol
CNR2,1269,symbol
CNST,163882,symbol
CNTD1,124817,symbol
CNTD2,79935,alias
CNTF,1270,symbol
CNTFR,1271,symbol
CNTLN,54875,symbol
CNTN1,1272,symbol
CNTN2,6900,symbol
CNTN3,5067,symbol
CNTN4,152330,symbol
CNTN5,53942,symbol
CNTN6,27255,symbol
CNTNAP3B,728577,symbol
CNTNAP3C,100289279,symbol
CNTRL,11064,symbol
CNTROB,116840,symbol
COA1,55744,symbol
COA3,28958,symbol
COA4,51287,symbol
COA5,493753,symbol
COA7,65260,symbol
COASY,80347,symbol
COBL,23242,symbol
COBLL1,22837,symbol
COCH,1690,symbol
COG1,9382,symbol
COG2,22796,symbol
COG3,83548,symbol
COG4,25839,symbol
COG5,10466,symbol
COG7,91949,symbol
COIL,8161,symbol
COL10A1,1300,symbol
COL11A1,1301,symbol
COL11A2,1302,symbol
COL12A1,1303,symbol
COL13A1,1305,symbol
COL14A1,7373,symbol
COL15A1,1306,symbol
COL16A1,1307,symbol
COL17A1,1308,symbol
COL18A1,80781,symbol
COL19A1,1310,symbol
COL1A1,1277,symbol
COL1A2,1278,symbol
COL20A1,57642,symbol
